plantID,site,species,site-species,growthform,phenophase,year,estimate,doy1,doy2,doy-diff
NEON.PLA.D01.BART.06500,BART,ACRU,BART-ACRU,Deciduous broadleaf,leaves shed end,2017,296,290,296,6
NEON.PLA.D01.BART.06501,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2014,297,286,297,11
NEON.PLA.D01.BART.06502,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,142,140,142,2
NEON.PLA.D01.BART.06502,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,243,243,246,3
NEON.PLA.D01.BART.06503,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,146,142,146,4
NEON.PLA.D01.BART.06503,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,189,189,195,6
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2014,227,224,227,3
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2014,286,281,286,5
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2015,126,124,126,2
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2015,131,128,131,3
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2015,137,135,138,3
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2015,152,152,156,4
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2015,173,173,180,7
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2015,222,218,222,4
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2015,301,293,301,8
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2016,127,125,127,2
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2016,134,132,134,2
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2016,140,139,141,2
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2016,144,144,146,2
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2016,153,153,167,14
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2016,224,221,224,3
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2016,291,284,291,7
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2017,122,114,122,8
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2017,136,131,136,5
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2017,139,136,142,6
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2017,142,142,156,14
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2017,187,180,187,7
NEON.PLA.D01.BART.06504,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2017,290,282,290,8
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2014,297,286,297,11
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2015,126,124,126,2
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2015,131,128,131,3
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2015,137,135,138,3
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2015,149,149,152,3
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2015,173,173,180,7
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2015,232,229,232,3
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2015,301,293,301,8
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2016,125,123,125,2
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2016,134,132,134,2
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2016,141,139,144,5
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2016,146,146,153,7
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2016,153,153,167,14
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2016,231,228,231,3
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2016,298,291,298,7
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2017,122,114,122,8
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2017,136,131,136,5
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2017,140,139,142,3
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2017,142,142,156,14
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2017,215,212,215,3
NEON.PLA.D01.BART.06505,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2017,296,290,296,6
NEON.PLA.D01.BART.06506,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,140,138,140,2
NEON.PLA.D01.BART.06506,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,208,208,215,7
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2014,297,286,297,11
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2015,126,124,126,2
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2015,131,128,131,3
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2015,139,138,140,2
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2015,149,149,152,3
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2015,173,173,180,7
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2015,232,229,232,3
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2015,308,301,308,7
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2016,125,123,125,2
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2016,137,134,137,3
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2016,144,141,146,5
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2016,146,146,153,7
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2016,153,153,167,14
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2016,228,224,228,4
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2016,298,291,298,7
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2017,122,114,122,8
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2017,136,131,136,5
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2017,140,139,142,3
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2017,142,142,156,14
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2017,233,229,233,4
NEON.PLA.D01.BART.06507,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2017,296,290,296,6
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2014,227,224,227,3
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2014,286,281,286,5
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2015,126,124,126,2
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2015,133,131,133,2
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2015,137,135,138,3
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2015,142,142,146,4
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2015,173,173,180,7
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2015,218,215,218,3
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2015,301,293,301,8
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2016,127,125,127,2
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2016,134,132,134,2
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2016,142,141,144,3
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2016,146,146,153,7
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2016,153,153,167,14
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2016,181,167,181,14
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2016,291,284,291,7
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2017,122,114,122,8
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2017,136,131,136,5
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2017,139,136,142,6
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2017,142,142,156,14
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2017,251,248,251,3
NEON.PLA.D01.BART.06508,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2017,290,282,290,8
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2014,230,227,230,3
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2014,297,286,297,11
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2015,126,124,126,2
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2015,133,131,133,2
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2015,137,135,138,3
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2015,149,149,152,3
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2015,173,173,180,7
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2015,229,225,229,4
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2015,301,293,301,8
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2016,125,123,125,2
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2016,134,132,134,2
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2016,141,139,144,5
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2016,146,146,153,7
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2016,153,153,167,14
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2016,201,195,201,6
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2016,291,284,291,7
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2017,122,114,122,8
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2017,136,131,136,5
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2017,139,136,142,6
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2017,142,142,156,14
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2017,142,142,156,14
NEON.PLA.D01.BART.06509,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2017,296,290,296,6
NEON.PLA.D01.BART.06510,BART,TSCA,BART-TSCA,Evergreen conifer,first flower,2015,142,140,142,2
NEON.PLA.D01.BART.06510,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,146,142,146,4
NEON.PLA.D01.BART.06510,BART,TSCA,BART-TSCA,Evergreen conifer,peak flower,2015,187,180,189,9
NEON.PLA.D01.BART.06510,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,201,201,208,7
NEON.PLA.D01.BART.06510,BART,TSCA,BART-TSCA,Evergreen conifer,last flower,2015,232,232,236,4
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2014,227,224,227,3
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2014,297,286,297,11
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2015,126,124,126,2
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2015,173,173,180,7
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2015,251,246,251,5
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2015,301,293,301,8
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2016,127,125,127,2
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2016,137,134,137,3
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2016,141,139,144,5
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2016,144,144,146,2
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2016,153,153,167,14
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2016,238,235,238,3
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2016,298,291,298,7
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2017,122,114,122,8
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2017,136,131,136,5
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2017,139,136,142,6
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2017,142,142,156,14
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2017,142,142,156,14
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2017,219,215,219,4
NEON.PLA.D01.BART.06511,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2017,290,282,290,8
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2014,227,224,227,3
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2014,297,286,297,11
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2015,126,124,126,2
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2015,133,131,133,2
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2015,140,138,142,4
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2015,149,149,152,3
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2015,173,173,180,7
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2015,246,243,246,3
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2015,301,293,301,8
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2016,130,127,130,3
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2016,137,134,137,3
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2016,141,139,144,5
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2016,146,146,153,7
NEON.PLA.D01.BART.06512,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2016,153,153,167,14
NEON.PLA.D01.BART.06513,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2014,227,224,227,3
NEON.PLA.D01.BART.06513,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2014,297,286,297,11
NEON.PLA.D01.BART.06513,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2015,126,124,126,2
NEON.PLA.D01.BART.06513,BART,ACPE,BART-ACPE,Deciduous broadleaf,first flower,2015,131,128,131,3
NEON.PLA.D01.BART.06513,BART,ACPE,BART-ACPE,Deciduous broadleaf,peak flower,2015,138,135,140,5
NEON.PLA.D01.BART.06513,BART,ACPE,BART-ACPE,Deciduous broadleaf,last flower,2015,152,152,156,4
NEON.PLA.D01.BART.06513,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2015,173,173,180,7
NEON.PLA.D01.BART.06513,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2015,229,225,229,4
NEON.PLA.D01.BART.06513,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2015,308,301,308,7
NEON.PLA.D01.BART.06514,BART,TSCA,BART-TSCA,Evergreen conifer,first flower,2015,133,131,133,2
NEON.PLA.D01.BART.06514,BART,TSCA,BART-TSCA,Evergreen conifer,peak flower,2015,135,133,138,5
NEON.PLA.D01.BART.06514,BART,TSCA,BART-TSCA,Evergreen conifer,last flower,2015,142,142,146,4
NEON.PLA.D01.BART.06514,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,146,142,146,4
NEON.PLA.D01.BART.06514,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,201,201,208,7
NEON.PLA.D01.BART.06515,BART,TSCA,BART-TSCA,Evergreen conifer,first flower,2015,133,131,133,2
NEON.PLA.D01.BART.06515,BART,TSCA,BART-TSCA,Evergreen conifer,peak flower,2015,135,133,138,5
NEON.PLA.D01.BART.06515,BART,TSCA,BART-TSCA,Evergreen conifer,last flower,2015,142,142,146,4
NEON.PLA.D01.BART.06515,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,149,146,149,3
NEON.PLA.D01.BART.06515,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,208,208,215,7
NEON.PLA.D01.BART.06516,BART,TSCA,BART-TSCA,Evergreen conifer,first flower,2015,133,131,133,2
NEON.PLA.D01.BART.06516,BART,TSCA,BART-TSCA,Evergreen conifer,last flower,2015,133,133,135,2
NEON.PLA.D01.BART.06516,BART,TSCA,BART-TSCA,Evergreen conifer,peak flower,2015,133,131,135,4
NEON.PLA.D01.BART.06516,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,149,146,149,3
NEON.PLA.D01.BART.06516,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,208,208,215,7
NEON.PLA.D01.BART.06517,BART,TSCA,BART-TSCA,Evergreen conifer,first flower,2015,133,131,133,2
NEON.PLA.D01.BART.06517,BART,TSCA,BART-TSCA,Evergreen conifer,peak flower,2015,137,135,138,3
NEON.PLA.D01.BART.06517,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,142,140,142,2
NEON.PLA.D01.BART.06517,BART,TSCA,BART-TSCA,Evergreen conifer,last flower,2015,142,142,146,4
NEON.PLA.D01.BART.06517,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,208,208,215,7
NEON.PLA.D01.BART.06518,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,146,142,146,4
NEON.PLA.D01.BART.06518,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,208,208,215,7
NEON.PLA.D01.BART.06519,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,156,152,156,4
NEON.PLA.D01.BART.06519,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,201,201,208,7
NEON.PLA.D01.BART.06520,BART,TSCA,BART-TSCA,Evergreen conifer,first flower,2015,142,140,142,2
NEON.PLA.D01.BART.06520,BART,TSCA,BART-TSCA,Evergreen conifer,last flower,2015,142,142,146,4
NEON.PLA.D01.BART.06520,BART,TSCA,BART-TSCA,Evergreen conifer,peak flower,2015,142,140,146,6
NEON.PLA.D01.BART.06520,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,149,146,149,3
NEON.PLA.D01.BART.06520,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,189,189,195,6
NEON.PLA.D01.BART.06521,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,146,142,146,4
NEON.PLA.D01.BART.06521,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,201,201,208,7
NEON.PLA.D01.BART.06522,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,156,152,156,4
NEON.PLA.D01.BART.06522,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,189,189,195,6
NEON.PLA.D01.BART.06523,BART,TSCA,BART-TSCA,Evergreen conifer,first flower,2015,142,140,142,2
NEON.PLA.D01.BART.06523,BART,TSCA,BART-TSCA,Evergreen conifer,last flower,2015,142,142,146,4
NEON.PLA.D01.BART.06523,BART,TSCA,BART-TSCA,Evergreen conifer,peak flower,2015,142,140,146,6
NEON.PLA.D01.BART.06523,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,149,146,149,3
NEON.PLA.D01.BART.06523,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,201,201,208,7
NEON.PLA.D01.BART.06524,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,156,152,156,4
NEON.PLA.D01.BART.06524,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,208,208,215,7
NEON.PLA.D01.BART.06525,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,152,149,152,3
NEON.PLA.D01.BART.06525,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,195,195,201,6
NEON.PLA.D01.BART.06526,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,160,156,160,4
NEON.PLA.D01.BART.06526,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,201,201,208,7
NEON.PLA.D01.BART.06527,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,146,142,146,4
NEON.PLA.D01.BART.06527,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,208,208,215,7
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2014,227,224,227,3
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2014,297,286,297,11
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2015,118,113,118,5
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2015,173,173,180,7
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2015,251,246,251,5
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2015,301,293,301,8
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2016,123,120,123,3
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2016,153,153,167,14
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2016,238,235,238,3
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2016,291,284,291,7
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth start,2017,122,114,122,8
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,new growth end,2017,142,142,156,14
NEON.PLA.D01.BART.06528,BART,ACPE,BART-ACPE,Deciduous broadleaf,leaves shed end,2017,296,290,296,6
NEON.PLA.D01.BART.06529,BART,TSCA,BART-TSCA,Evergreen conifer,first flower,2015,135,133,135,2
NEON.PLA.D01.BART.06529,BART,TSCA,BART-TSCA,Evergreen conifer,peak flower,2015,138,138,140,2
NEON.PLA.D01.BART.06529,BART,TSCA,BART-TSCA,Evergreen conifer,last flower,2015,142,142,146,4
NEON.PLA.D01.BART.06529,BART,TSCA,BART-TSCA,Evergreen conifer,new growth start,2015,146,142,146,4
NEON.PLA.D01.BART.06529,BART,TSCA,BART-TSCA,Evergreen conifer,new growth end,2015,201,201,208,7
NEON.PLA.D01.BART.06530,BART,ACPE,BART-ACPE,Deciduous broadleaf,first color,2014,227,224,227,3
